checkedAt,coin,premium,korbitPrice,foreignPrice,usdKrwRate
2026-09-18T00:00:06.931Z,BTC,0.6911,105380000,76402.3,1369.81121
2026-09-18T00:00:06.931Z,ETH,0.6887,3375000,2446.99,1369.81121
2026-09-18T00:00:06.931Z,SOL,0.6043,140000,101.59,1369.81121
2026-09-18T00:00:06.931Z,BNB,0.8435,1020000,738.4,1369.81121
2026-09-18T00:00:06.931Z,XRP,0.7401,1788,1.2957,1369.81121
2026-09-18T00:00:06.931Z,ADA,0.7618,279.5,0.2025,1369.81121
2026-09-18T00:00:06.931Z,AVAX,0.1905,10440,7.607,1369.81121
2026-09-18T00:00:06.931Z,DOT,1.6109,1501,1.0784,1369.81121
2026-09-18T00:00:06.931Z,LINK,0.5431,15680,11.385,1369.81121
2026-09-18T00:00:06.931Z,POL,2.8418,138,0.09796,1369.81121
2026-09-18T00:00:06.931Z,DOGE,0.7274,112.7,0.08168,1369.81121
2026-09-18T00:00:06.931Z,TRX,0.7589,461.9,0.33466,1369.81121
2026-09-18T00:00:06.931Z,XLM,0.8198,253.2,0.18334,1369.81121
2026-09-18T00:00:06.931Z,SHIB,2.0423,0.0072,0.000005151,1369.81121
2026-09-18T00:00:06.931Z,BCH,0.6052,322200,233.8,1369.81121
2026-09-18T00:00:06.931Z,UNI,0.7032,10750,7.793,1369.81121
2026-09-18T00:00:06.931Z,AAVE,1.1908,178200,128.56,1369.81121
2026-09-18T00:00:06.931Z,SUSHI,-0.9045,313.7,0.2311,1369.81121
2026-09-18T00:00:06.931Z,LDO,-3.7728,474,0.3596,1369.81121
2026-09-18T00:00:06.931Z,ICP,-3.0142,3498,2.633,1369.81121
2026-09-18T00:00:06.931Z,NEAR,0.5558,4332,3.145,1369.81121
2026-09-18T00:00:06.931Z,HBAR,0.342,102.4,0.0745,1369.81121
2026-09-18T00:00:06.931Z,XTZ,1.744,354,0.254,1369.81121
2026-09-18T00:00:06.931Z,DYDX,-10.6463,141.1,0.11528,1369.81121
2026-09-18T00:00:06.931Z,ARB,-0.6437,241.1,0.17715,1369.81121
2026-09-18T00:00:06.931Z,GMX,0.8708,10200,7.382,1369.81121
2026-09-18T00:00:06.931Z,IMX,-1.4357,163.3,0.12095,1369.81121
2026-09-18T00:00:06.931Z,INJ,-23.1819,6020,5.721,1369.81121
2026-09-18T00:00:06.931Z,GRT,-4.9383,24.65,0.01893,1369.81121
2026-09-18T00:00:06.931Z,SUI,-0.4687,1010,0.7408,1369.81121
2026-09-18T00:00:06.931Z,HYPE,0.8041,117500,85.094,1369.81121
2026-09-18T00:05:06.881Z,BTC,0.7222,105389000,76385.2,1369.81121
2026-09-18T00:05:06.881Z,ETH,0.6354,3372000,2446.11,1369.81121
2026-09-18T00:05:06.881Z,SOL,0.6142,140000,101.58,1369.81121
2026-09-18T00:05:06.881Z,BNB,0.7752,1020000,738.9,1369.81121
2026-09-18T00:05:06.881Z,XRP,0.7323,1788,1.2958,1369.81121
