checkedAt,coin,premium,korbitPrice,foreignPrice,usdKrwRate
2026-09-25T00:00:07.145Z,BTC,0.0176,115165000,84369.4,1364.768247
2026-09-25T00:00:07.145Z,XRP,0.0278,2094,1.5339,1364.768247
2026-09-25T00:00:07.145Z,SOL,-0.0231,159600,116.97,1364.768247
2026-09-25T00:00:07.145Z,ETH,0.009,3667000,2686.66,1364.768247
2026-09-25T00:00:07.145Z,FIL,0.2739,1354,0.9894,1364.768247
2026-09-25T00:00:07.145Z,TRX,0.0356,464.2,0.34001,1364.768247
2026-09-25T00:00:07.145Z,BNB,0.3203,1063000,776.4,1364.768247
2026-09-25T00:00:07.145Z,WLD,0.0064,600.4,0.4399,1364.768247
2026-09-25T00:00:07.145Z,FLOW,-0.5292,43.36,0.03194,1364.768247
2026-09-25T00:00:07.145Z,LINK,0.3581,18100,13.215,1364.768247
2026-09-25T00:00:07.145Z,DOGE,0.1154,130.8,0.09573,1364.768247
2026-09-25T00:00:07.145Z,SUI,-0.0764,1382,1.0134,1364.768247
2026-09-25T00:00:07.145Z,XLM,-0.4638,295.8,0.21775,1364.768247
2026-09-25T00:00:07.145Z,BCH,-0.1676,461200,338.5,1364.768247
2026-09-25T00:00:07.145Z,AVAX,-1.0103,13780,10.2,1364.768247
2026-09-25T00:00:07.145Z,ETC,-0.1894,12780,9.382,1364.768247
2026-09-25T00:00:07.145Z,AAVE,-0.9332,198600,146.89,1364.768247
2026-09-25T00:00:07.145Z,ADA,0.4686,339.5,0.2476,1364.768247
2026-09-25T00:00:07.145Z,HYPE,0.0593,125700,92.049,1364.768247
2026-09-25T00:00:07.145Z,SEI,-0.401,84.82,0.0624,1364.768247
2026-09-25T00:00:07.145Z,HBAR,0.5902,127.7,0.09302,1364.768247
2026-09-25T00:00:07.145Z,ARB,0.371,296.5,0.21645,1364.768247
2026-09-25T00:00:07.145Z,JTO,-0.189,667.2,0.4898,1364.768247
2026-09-25T00:00:07.145Z,ONDO,0.5161,715.4,0.5215,1364.768247
2026-09-25T00:00:07.145Z,QTUM,1.0529,1379,0.9999,1364.768247
2026-09-25T00:00:07.145Z,PYTH,-1.2068,91.9,0.06816,1364.768247
2026-09-25T00:00:07.145Z,APT,2.7973,1134,0.8083,1364.768247
2026-09-25T00:00:07.145Z,UNI,-0.5999,12410,9.148,1364.768247
2026-09-25T00:00:07.145Z,TIA,0.2242,667.5,0.488,1364.768247
2026-09-25T00:00:07.145Z,ALGO,-1.4921,152.2,0.11321,1364.768247
2026-09-25T00:00:07.145Z,NEAR,0.7956,6310,4.587,1364.768247
2026-09-25T00:00:07.145Z,ZIL,-6.3021,4.78,0.003738,1364.768247
2026-09-25T00:00:07.145Z,SUSHI,-3.6703,335.9,0.2555,1364.768247
2026-09-25T00:00:07.145Z,PENDLE,-0.7385,3510,2.591,1364.768247
2026-09-25T00:00:07.145Z,XTZ,-0.1737,450,0.3303,1364.768247
2026-09-25T00:00:07.145Z,W,-1.7662,15.73,0.011733,1364.768247
2026-09-25T00:00:07.145Z,AR,-4.5795,5855,4.496,1364.768247
2026-09-25T00:00:07.145Z,SHIB,0.2343,0.0079,0.000005775,1364.768247
2026-09-25T00:00:07.145Z,CELO,0.4061,126,0.09195,1364.768247
2026-09-25T00:00:07.145Z,STX,0.7848,430.8,0.3132,1364.768247
2026-09-25T00:00:07.145Z,JUP,0.1448,411.8,0.3013,1364.768247
2026-09-25T00:00:07.145Z,PEPE,-0.535,0.006,0.00000442,1364.768247
2026-09-25T00:00:07.145Z,DYDX,-0.1055,181.2,0.13291,1364.768247
2026-09-25T00:00:07.145Z,KITE,-0.1997,178.7,0.1312,1364.768247
2026-09-25T00:00:07.145Z,CRV,1.0619,477.5,0.3462,1364.768247
2026-09-25T00:00:07.145Z,ENJ,-2.8792,37.1,0.02799,1364.768247
2026-09-25T00:00:07.145Z,ATOM,2.7953,2500,1.782,1364.768247
2026-09-25T00:00:07.145Z,ICP,2.3726,4313,3.087,1364.768247
2026-09-25T00:00:07.145Z,SPACE,0.0343,6.904,0.005057,1364.768247
2026-09-25T00:00:07.145Z,DOT,0.2256,1580,1.1551,1364.768247
2026-09-25T00:00:07.145Z,ETHFI,-0.4068,922.5,0.6787,1364.768247
2026-09-25T00:00:07.145Z,CC,1.0011,156.7,0.11368,1364.768247
2026-09-25T00:00:07.145Z,SYRUP,-0.4047,295.5,0.2174,1364.768247
2026-09-25T00:00:07.145Z,TAO,0.0318,404100,296,1364.768247
2026-09-25T00:00:07.145Z,GRAM,1.7066,1953,1.407,1364.768247
2026-09-25T00:00:07.145Z,RAY,-0.3759,2860,2.1035,1364.768247
2026-09-25T00:00:07.145Z,RENDER,0.962,2556,1.855,1364.768247
2026-09-25T00:00:07.145Z,GRASS,1.0528,604.2,0.4381,1364.768247
2026-09-25T00:00:07.145Z,MINA,0.3012,198.2,0.14479,1364.768247
2026-09-25T00:00:07.145Z,POL,-2.1596,145.2,0.10874,1364.768247
2026-09-25T00:00:07.145Z,ENA,-0.5883,304.9,0.22473,1364.768247
2026-09-25T00:00:07.145Z,SAND,-4.6839,55.52,0.04268,1364.768247
2026-09-25T00:00:07.145Z,AERO,2.9759,976.6,0.6949,1364.768247
2026-09-25T00:00:07.145Z,KGEN,-0.3659,217.7,0.1601,1364.768247
2026-09-25T00:00:07.145Z,LIT,-0.9049,6850,5.065,1364.768247
